body,title,url
"La Superintendencia de Sociedades admitió al periódico en proceso de insolvencia para mantener viable la compañía y evitar su quiebra. La caída de ingresos por publicidad, entre los factores.","Por dificultades en la industria, El País de Cali entra en reorganización empresarial ",https://elespectador.com/economia/por-dificultades-en-la-industria-el-pais-de-cali-entra-en-reorganizacion-empresarial-articulo-905154
"El año pasado el gobierno de Venezuela realizó tres ejercicios militares para mostrar la capacidad de defensa del país. El fin de semana pasado comenzó con los de este año, sacó a miles de milicianos a las calles. Analistas dicen que estas demostraciones de fuerza no resultan tan efectivas como Nicolás Maduro cree.","Los ejercicios militares de Nicolás Maduro, cada vez menos efectivos ",https://elespectador.com/noticias/el-mundo/los-ejercicios-militares-de-nicolas-maduro-cada-vez-menos-efectivos-articulo-905071
"La víctima de 12 años, cansada de sufrir los actos del esposo de una prima, reveló su martirio en un mensaje de voz a su mejor amiga.","Esta es la historia de V, la niña argentina que denunció los abusos de un familiar a través de Whatsapp",https://elespectador.com/noticias/actualidad/esta-es-la-historia-de-v-la-nina-argentina-que-denuncio-los-abusos-de-un-familiar-traves-de-whatsapp-articulo-905201
Esta acción le provocó a la víctima una herida que necesitó 10 puntos de sutura y cuatro días de baja laboral. Los hechos ocurrieron tras un partido de la 2ª división de distrito entre los clubes de Terville y Soetrich el pasado 17 de noviembre.,Cinco años de sanción para futbolista francés que le mordió el pene a un rival,https://elespectador.com/deportes/futbol-internacional/cinco-anos-de-sancion-para-futbolista-frances-que-le-mordio-el-pene-un-rival-articulo-905206
"El alto tribunal encontró que un parágrafo de la ley de procedimiento de la JEP que decía que los terceros y agentes del Estado solo podrían ser aceptados en esa justicia especial por delitos “relacionados con financiar, patrocinar, promover o auspiciar” el conflicto, es inconstitucional.",Corte Constitucional tumba “listado” de delitos por los que civiles podían entrar en la JEP,https://elespectador.com/noticias/judicial/corte-constitucional-tumba-listado-de-delitos-por-los-que-civiles-podian-pedir-pista-en-la-jep-articulo-905233
"Ayuda Popular Noruega, una organización humanitaria que ayuda a descontaminar Colombia, tiene un equipo conformado en su mayoría por mujeres que ayuda a retirar los artefactos explosivos que plantó la guerrilla de las Farc.","Un día de trabajo de las mujeres desminadoras en Caquetá, Colombia",https://elespectador.com/noticias/nacional/un-dia-de-trabajo-de-las-mujeres-desminadoras-en-caqueta-colombia-articulo-905160
"El litigante presentó ante el juzgado que adelantara la audiencia en su contra una excusa médica por problemas estomacales. Su defensor, Iván Cancino, también había pedido que se aplazara la audiencia por un compromiso laboral y luego, también, por una excusa médica.","Imputación de cargos contra abogado de Álvaro Uribe, Diego Cadena, quedó aplazada",https://elespectador.com/noticias/judicial/imputacion-de-cargos-contra-abogado-de-alvaro-uribe-diego-cadena-quedo-aplazada-articulo-905169
La hipótesis de la investigación que llevan las autoridades es que se trató de una explosión accidental de un vehículo que trasladaba ilegalmente explosivos en la vía Panamericana.,"Explosión en Rosas (Cauca) pudo ser accidental, dice mindefensa",https://elespectador.com/noticias/judicial/explosion-en-rosas-cauca-pudo-ser-accidental-dice-mindefensa-articulo-905234
"
Lo invitamos a suscribirse al canal de Youtube de El Espectador haciendo clic acá.",¿Por qué protestan los camioneros en Bogotá?,https://elespectador.com/noticias/bogota/por-que-protestan-los-camioneros-en-bogota-video-905228
"El evento también investiga el pasado nazi del fundador del festival, Alfred Bauer, a cuya memoria destinó durante años uno de sus galardones más preciados.",Festival de Cine de Berlín diseña otro Oso para la edición 2020,https://elespectador.com/entretenimiento/cine/festival-de-cine-de-berlin-disena-otro-oso-para-la-edicion-2020-articulo-905205
"De acuerdo con el Departamento Administrativo de Presidencia de la República, la salida está relacionada con una ""pérdida de confianza"" por parte del Gobierno.",Retiran de la presidencia de la Agencia Nacional de Hidrocarburos a Luis M. Morelli,https://elespectador.com/economia/retiran-de-la-presidencia-de-la-agencia-nacional-de-hidrocarburos-luis-m-morelli-articulo-905137
 ,Feminicidio: ¿Qué es y por qué es un delito más grave? - Las Igualadas,https://elespectador.com/opinion/lasigualadas-feminicidio-que-es-y-por-que-es-un-delito-mas-grave-articulo-905161
"Moscoso, quien es médico especialista en seguridad social, era el actual secretario de Salud de Barranquilla.",Luis Alexander Moscoso es el nuevo Viceministro de Salud ,https://elespectador.com/noticias/salud/luis-alexander-moscoso-es-el-nuevo-viceministro-de-salud-articulo-905223
"Este miércoles, la Comisión Europea abrirá un debate con diferentes actores para regular esta tecnología. El reconocimiento facial será uno de los temas clave.",Unión Europea se prepara para definir reglas claras sobre inteligencia artificial,https://elespectador.com/tecnologia/union-europea-se-prepara-para-definir-reglas-claras-sobre-inteligencia-artificial-articulo-904968
