body,title,url
"Maru Yamayusa no solo recuerda a Carlos de la Fuente como su gran amigo en Dejémonos de vainas, “también como un gran cantante. Se echaba unos bolerazos... Y muchas veces yo, en medio de las grabaciones, le pedía que cantara”, dice la actriz.","Josefa, de 'Dejémonos de vainas', recuerda a su patrón Juan Ramón",https://www.eltiempo.com/cultura/cine-y-tv/josefa-de-dejemonos-de-vainas-recuerda-a-carlos-de-la-fuente-463200
¿Tiene alguien derecho a imponer límites a la creación artística? ¿Se vale censurar la obra de un artista por no pertenecer al grupo étnico y cultural sobre el que escribe? ¿Se le puede exigir a un artista que se sustraiga de su contexto histórico para evitar ser influenciado por otros artistas?,,https://www.eltiempo.com/opinion/columnistas/sergio-munoz-bata/de-apropiaciones-columna-de-sergio-munoz-bata-463220
"La desaparición de varias mujeres caleñas que viajaron a Nariño a finales del año pasado con el propósito de comenzar un nuevo trabajo tiene en alerta a las autoridades del Occidente del país. Este fin de semana, las autoridades señalaron que detrás de estas desapariciones estaría una presunta red de reclutamiento de mujeres que luego serían puestas al servicio de bandas dedicadas al narcotráfico en esa región del país. ",La misteriosa ruta que deja varias caleñas desaparecidas en Nariño,https://www.eltiempo.com/colombia/cali/calenas-habrian-sido-enganadas-y-reclutadas-en-narino-463058
El técnico italiano Fabio Capello desató una polémica al dar unas controvertidas declaraciones sobre el fútbol femenino.,Propuesta de Capello para el fútbol femenino genera enorme polémica,https://www.eltiempo.com/deportes/futbol-internacional/polemica-porque-fabio-capello-propone-que-reduzcan-tamano-de-arcos-y-cancha-para-futbol-femenino-463412
"Consejos para enfrentarse a una noticia falsa, recomendaciones para crear una contraseña segura y estrategias para apoyar a una víctima de bullying son algunas de las reflexiones que forman parte de la estrategia ‘Sé genial en internet’, una iniciativa del gigante tecnológico Google, en colaboración con expertos en ciudadanía digital como I Keep Safe, que quiere llegar a los salones de clase con herramientas para mejorar la seguridad de los menores de edad en línea en Colombia y la región.",Guía gratuita de Google para hablar de seguridad en internet a niños,https://www.eltiempo.com/tecnosfera/novedades-tecnologia/guia-de-google-para-padres-y-docentes-sobre-seguridad-en-internet-para-ninos-463176
"





Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...












Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        


El Distrito expidió los decretos para garantizar el orden público dura ...














Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        












Explosión

03:13 p.m. 




                            Bus que estalló en Cauca salió de la Terminal en Pasto e iba para Cali
                        









","
La historia del padre que le enseñó a su hija a reírse de las bombas
",https://www.eltiempo.com/cultura/gente/requiem-por-un-sueno-actores-antes-y-despues-463124
"El antiguo asistente a sus conferencias o el lector actual de sus libros no puede menos que sentirse asombrado ante la diversidad de temas y la pluralidad de disciplinas que aparecen en la obras de Estanislao Zuleta: la filosofía, el psicoanálisis, el marxismo, la crítica de la vida cotidiana (o “crítica literaria”), la historia económica, las ciencias sociales, la sociología política. La presencia simultánea en campos tan distintos no significa que su actividad intelectual estuviera fragmentada en espacios autónomos e independientes, con una justificación por sí mismos; por el contrario, posee una unidad, representada por una afirmación del pensamiento como un valor absoluto e incondicionado.","Estanislao Zuleta: su legado intelectual, 30 años después",https://www.eltiempo.com/cultura/musica-y-libros/estanislao-zuleta-su-legado-intelectual-30-anos-despues-463190
"La decisión del Gobierno Nacional de declarar insubsistente al presidente de la Agencia Nacional de Hidrocarburos (ANH), Miguel Morelli, señalado de clientelismo, dejó muy molestos a varios de los congresistas del Centro Democrático.","Salida de presidente de la ANH, una fractura para el uribismo",https://www.eltiempo.com/politica/gobierno/destitucion-del-presidente-de-la-anh-una-fractura-para-el-uribismo-463496
Fátima Cecilia Aldrighett Antón desapareció el 11 de febrero cuando esperaba a su familia al salir de clases. Una mujer desconocida se la llevó.,Lo que se sabe de la niña de 7 años que fue hallada muerta en México,https://www.eltiempo.com/mundo/latinoamerica/fatima-lo-que-se-sabe-de-la-nina-de-7-anos-que-fue-hallada-muerta-en-mexico-463174
"Jan Swartz, presidenta de la naviera Princess Cruises, el crucero que se encuentra en el puerto de Yokohama (Japón) desde el pasado 4 de febrero, luego de detectar que tanto pasajeros y tripulantes, uno de ellos colombiano, estaban contagiados con el coronavirus, aseguró que lo primordial es la salud y el bienestar de los  huéspedes y compañeros de equipo del crucero.",Atienden a pasajeros de crucero donde un colombiano padece coronavirus,https://www.eltiempo.com/mundo/asia/coronavirus-naviera-princess-cruises-dice-que-trabaja-en-la-salud-de-los-pasajeros-y-tripulantes-463208
