body,title,url
"El Servicio de Inmigración y Control de Aduanas de los Estados Unidos  (ICE, por su sigla en inglés) y la Policía de Colombia venían manejando una matriz operacional sobre la presencia de un grupo de narcotraficantes en Cundinamarca y Boyacá que, a través del aeropuerto internacional El Dorado de Bogotá, estaban enviando cocaína con destino a Estados Unidos y Europa.Lo primero que lograron establecer los investigadores del caso es que el clorhidrato de cocaína lo producían los integrantes de la red,  y gracias a una fuente humana lograron centrar el perímetro operacional en el municipio de Guasca en Cundinamarca.",Así ubicó la Policía el laboratorio de coca en finca de embajador,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/en-la-finca-del-embajador-fernando-sanclemente-se-podian-producir-hasta-500-kilos-de-coca-al-mes-461912
"Hablar de útiles de otro nivel, es hablar de herramientas prácticas e innovadoras. Es hablar de aquellos que solucionan de manera inmediata, los problemas que todo estudiante puede llegar a tener, y que además, les permiten hacer varias tareas a la vez. Pero, ¿realmente existen? La respuesta es “sí”. Un gran ejemplo de ellos, es el iPad. Gracias a este dispositivo electrónico, las personas ya no necesitan cuadernos ni enciclopedias para hacer los trabajos, y pueden llevar su maleta más ligera.","Parecido a un computador, pero único en su clase, ¿sabe qué es?",https://www.eltiempo.com/contenido-comercial/parecido-a-un-computador-pero-unico-en-su-clase-sabe-que-es-461404
"Fue gracias a la música que Disney puso su atención en la joven Kylie Cantrall, ahora protagonistas de la serie Gabby Duran: niñera de aliens, que acaba de estrenarse en Colombia por el canal Disney Channel (lunes, a las 5:30 p. m.).",Conozca a la estrella de Disney que cuida extraterrestres,https://www.eltiempo.com/cultura/cine-y-tv/asi-es-la-nueva-estrella-de-disney-de-origen-latino-462012
"En video quedó registrado el momento en el que un grupo élite de 20 hombres enfusilados rescataron al máximo jefe de la mafia centroamericana, conocida como la Mara Salvatrucha: Alexánder Mendoza, alias Porky.Los sujetos llegaron este jueves al juzgado de El Progreso (Honduras), en donde 'Porky' tenía una diligencia, aparentando ser miembros de la  Fuerza Anti Maras y Pandillas (FNAMP) y elementos de la Dirección Policial de Investigacioes (DPI).Se movilizaron en dos vehículos doble cabina y en un microbús de color rojo y simulaban llevar a otro procesado.",Video de fuga de máximo líder de mafia centroamericana,https://www.eltiempo.com/unidad-investigativa/video-de-rescate-de-maximo-lider-de-la-mafia-centroamericana-462166
"Aunque Santander ocupa el tercer lugar en competitividad del país, según el Índice de Competitividad Departamental (2019), desde hace más de una década no ha contado con proyectos de megainversión. Es precisamente ese interés de potenciar al departamento, el que ha llevado a sectores públicos y privados a construir líneas estratégicas para atraer grandes desarrollos económicos a la región.",Santander se perfila como epicentro para el desarrollo,https://www.eltiempo.com/contenido-comercial/santander-se-perfila-como-centro-de-desarrollo-de-colombia-460060
"En medio de la cordillera Oriental, entre los departamentos de Santander y Norte de Santander, se extiende, imponente, el complejo de páramos jurisdicciones de Santurbán y Berlín. Un territorio de 98.954 hectáreas protegidas y 30 municipios que tienen influencia dentro de él.","Santurbán, historia de un páramo que define su tradición y su futuro",https://www.eltiempo.com/colombia/santurban-historia-natural-y-miniera-del-paramo-455144
"





carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        


Video muestra cómo se presenta el hurto en parqueadero público. Policí ...












Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        


El hecho ocurrió en la comuna 13. Alcalde Daniel Quintero lamentó la s ...














Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        












ELN

11:09 a.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        












Carnaval Barranquilla

10:46 a.m. 




                            ¡Llegó la Guacherna! Comparsa de exhabitantes de calle prende la rumba
                        









","
San Valentín y los memes que rompieron las redes esta semana
",https://www.eltiempo.com/justicia/delitos/didier-luna-y-casos-de-delitos-sexuales-en-el-deporte-461572
"La decisión de Estados Unidos de actualizar su lista de países en vías de desarrollo que recibían tratamiento especial en las investigaciones por subsidios, tal como lo dio a conocer el gobierno del presidente Donald Trump, no tendrá mayores efectos en las relaciones comerciales entre Colombia y el país del norte.","Retiro de Colombia de lista de países en desarrollo, con efecto mínimo",https://www.eltiempo.com/economia/sectores/repercusiones-para-el-pais-de-su-exclusion-de-lista-de-naciones-en-desarrollo-461656
"





ELN

02:25 p.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        


En el Cauca y en Norte de Santander ya han ocurrido varios hechos viol ...












carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        


Video muestra cómo se presenta el hurto en parqueadero público. Policí ...














Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        












Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        












Carnaval Barranquilla

10:46 a.m. 




                            ¡Llegó la Guacherna! Comparsa de exhabitantes de calle prende la rumba
                        









",¿Qué sectores de la economía pasaron el 2019 y cuáles se rajaron?,https://www.eltiempo.com/economia/sectores/el-semaforo-de-la-economia-a-pocos-dias-de-conocerse-el-pib-del-2019-460838
El expresidente Álvaro Uribe Vélez aseguró que Iván Cepeda debería estar preso en una dura respuesta a una afirmación del senador del Polo Democrático.,Uribe señala que Cepeda debería estar preso,https://www.eltiempo.com/politica/congreso/alvaro-uribe-dice-que-el-senador-ivan-cepeda-deberia-estar-preso-462212
"La justicia al servicio de la política. Tal es el título del último libro de Ricaurte Losada Valderrama, que acabo de leer. Directores y alfiles de nuestro mundo político encontrarán injusta esta aseveración. No es mi caso. Aunque nunca he puesto en duda la limpia moralidad de nuestros magistrados, recuerdo fallos que llevaron a la cárcel a prominentes militares o civiles por obra de falsos testigos, que surgieron de pronto. Solo más tarde supimos que obedecía a un recurso político de las Farc, ideado por ‘Alfonso Cano’, para acompañar su lucha armada.",,https://www.eltiempo.com/opinion/columnistas/plinio-apuleyo-mendoza/la-justicia-al-servicio-de-la-politica-columna-de-plinio-apuleyo-mendoza-461984
"Una vieja leyenda cuenta que el diablo se apareció en Juanchito, el corregimiento rumbero de Candelaria, Valle, que queda muy cerca de Cali. Era Jueves Santo y en Juanchito, epicentro de la salsa, cientos de personas gozaban bailando al ritmo de timbales y trompetas. ",Carolina Andújar se aleja de los vampiros para meterse con el diablo,https://www.eltiempo.com/cultura/musica-y-libros/carolina-andujar-se-aleja-de-los-vampiros-para-ahora-meterse-con-el-diablo-461532
"





ELN

02:25 p.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        


En el Cauca y en Norte de Santander ya han ocurrido varios hechos viol ...












carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        


Video muestra cómo se presenta el hurto en parqueadero público. Policí ...














Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        












Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        












Carnaval Barranquilla

10:46 a.m. 




                            ¡Llegó la Guacherna! Comparsa de exhabitantes de calle prende la rumba
                        









",Mandatarios que han estado inmersos en polémica por avión presidencial,https://www.eltiempo.com/politica/gobierno/duque-y-otros-mandatarios-que-han-hecho-mal-uso-del-avion-presidencial-461942
"La estrella de la TV y del cine, Jennifer Aniston, sigue siendo muy aclamada por la industria del entretenimiento. Después de haber recibido el premio del Sindicato de Actores del Cine (The SAG Awards), por su papel en la serie de Apple TV ‘The morning show’, la revista ‘The Interview’ le hizo una entrevista, que saldrá en marzo, en la que aparece Aniston en unas fotos artísticas bastante llamativas, pues se puede ver la belleza de la actriz, a quien parece que no le pasan los años.",La espectacular sesión de fotos de Jennifer Aniston... ¡a sus 51 años!,https://www.eltiempo.com/cultura/gente/la-espectacular-sesion-de-fotos-de-jennifer-aniston-a-sus-51-anos-461840
"“La vida me ha dado la oportunidad de ponerme en los zapatos del otro y de entender que muchos de los comentarios que hacía los hacía desde el privilegio”.Con esas palabras y en medio de lágrimas, la apneista colombiana Sofía Gómez Uribe, pidió perdón por algunos tuits que publicó en su cuenta oficial de Twitter hace 10 años, entre el 2010 y el 2011.“Reconozco mi error”, dijo.",Apneista Sofía Gómez pidió perdón por polémicos tuits de hace años,https://www.eltiempo.com/cultura/gente/sofia-gomez-pidio-perdon-por-publicaciones-calificadas-de-racistas-461424
"Nuevos especímenes de la tortuga extinta Stupendemys Geographicus, descrita en 1970, revelan que fue 100 veces más pesada que sus parientes y tuvo un caparazón de tres metros y con cuernos.","Tortuga más grande del planeta vivió en Colombia, Brasil y Venezuela",https://www.eltiempo.com/vida/ciencia/tortuga-mas-grande-del-mundo-vivio-en-colombia-venezuela-y-brasil-461716
"El espacio en el que vivimos es un completo reflejo de nuestra personalidad. Su decoración, los colores, los diseños, la iluminación, y hasta la posición de los objetos, transmiten esas sensaciones. Pero a medida que pasa el tiempo, va apareciendo la necesidad de transformar, y cambiar cada rincón del hogar, y es ahí cuando se convierte en algo vital, el saber las últimas tendencias y consejos sobre el tema. Por esa razón, a continuación encontrará 4 estilos de muebles que sin duda alguna, este año empezaron marcando la diferencia.",4 tendencias para remodelar la decoración de su casa,https://www.eltiempo.com/contenido-comercial/4-tendencias-para-remodelar-la-decoracion-de-su-casa-457042
"





carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        


Video muestra cómo se presenta el hurto en parqueadero público. Policí ...












Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        


El hecho ocurrió en la comuna 13. Alcalde Daniel Quintero lamentó la s ...














Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        












ELN

11:09 a.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        












Carnaval Barranquilla

10:46 a.m. 




                            ¡Llegó la Guacherna! Comparsa de exhabitantes de calle prende la rumba
                        









",Perro murió por una golpiza en el sector de Kennedy,https://www.eltiempo.com/bogota/perro-murio-por-una-golpiza-en-el-sector-de-kennedy-461790
"Colombia se raja en habilidades matemáticas. Prueba de ello son los últimos resultados del informe Pisa 2018 de la Organización para la Cooperación y el Desarrollo Económicos (Ocde), en donde el país obtuvo una calificación de 391 en este rubro, 89 puntos por debajo del promedio internacional de la  Ocde. ",¿Puede resolver esta prueba de matemáticas de quinto de primaria?,https://www.eltiempo.com/colombia/otras-ciudades/midase-a-ver-prueba-de-matematicas-de-quinto-de-primaria-461606
"Si usted cuenta con personas que le colaboran en su hogar bajo un contrato laboral (servicio doméstico, oficios varios, conductor, jardineros) no olvide que hasta mañana tiene plazo para consignar el valor de las cesantías de estos correspondientes al 2019, no hacerlo en la fecha estipulada le acarreará sanciones económicas. ",Pago de cesantías también incluye al personal del servicio doméstico,https://www.eltiempo.com/economia/finanzas-personales/como-liquidar-las-cesantias-del-personal-domestico-461748
"En esta historia es el año 1602, hay algo mal en el mundo y existen varios héroes del universo Marvel aquí.Neil Gaiman, guionista, ha creado una historia que se ha convertido en un homenaje a los héroes y mitología marveliana, además de una obra cautivante e ingeniosa.","‘1602’, el pasado de los héroes del universo Marvel",https://www.eltiempo.com/cultura/musica-y-libros/1602-el-pasado-de-los-heroes-del-universo-marvel-en-el-tiempo-461932
"En la tarde de este viernes un juez de control de garantías decidirá en audiencia si envía o no a la cárcel a Duber Gustavo Bohórquez Daza, Pablo Emilio Castillo Perilla, John Jairo Morales Zambrano, Cristián Aníbal Gómez Vanegas y Jhefer Iván Castillo Gómez, los cinco hombres capturados en medio de una operación de la Policía en la que se ubicó un laboratorio para el procesamiento de cocaína en Guasca, Cundinamarca.El hecho llamó la atención, porque el predio es una de las propiedades de la familia Sanclemente, entre ellos, Fernando Sanclemente, actual embajador de Colombia en Uruguay.",Capturados en finca de embajador Sanclemente no aceptaron cargos,https://www.eltiempo.com/justicia/delitos/capturados-en-finca-de-embajador-no-aceptaron-cargos-462136
"La defensa de Harvey Weinstein pidió este jueves al jurado de su proceso en Nueva York que ""tenga la valentía"" de absolver al extitán de Hollywood de los cargos de agresión sexual y violación, aunque su decisión sea impopular.",Defensa de Weinstein pide al jurado que sea 'valiente' y lo absuelva,https://www.eltiempo.com/mundo/eeuu-y-canada/abogados-de-harvey-weinstein-piden-al-jurado-que-sean-valientes-y-lo-absuelvan-461964
"En el mundo gerencial y empresarial hay una premisa muy clara: quien se desactualiza pierde terreno frente a sus competidores. El secreto es que tengas todas las herramientas académicas y la actitud para enfrentar los desafíos del mundo corporativo.
Por eso, si lo tuyo son los temas de finanzas, administración y gerencia, y cuentas con buena experiencia en estos temas, hay programas ejecutivos que te ayudarán a cumplir las metas que tienes trazadas.
Por ejemplo, la institución 'Incae Business School' desarrolló su ‘Executive MBA’, con base en Costa Rica, el cual busca que con roce internacional y los mejores profesores, seas un líder en cualquier compañía.
¿Estás interesado en conocer más sobre este tema? Haz clic aquí, déjanos tus datos y uno de nuestros asesores se contactará contigo para brindarte la información que necesitas.
Este programa, además de estar entre los mejores de América Latina en su enfoque, le brinda al profesional la oportunidad de tener ‘coaching’ personalizado al comienzo y final del programa. Otro de los atractivos es que, complementario a la formación recibida, tendrás la oportunidad de conocer ecosistemas de negocios en China, Estados Unidos y España.
En tu rol de coordinador, director, gerente, jefe, presidente o vicepresidente de alguna compañía, tu red de contactos y tu preparación ante situaciones de crisis, son las cualidades que más debes desarrollar. Como si fuera poco tendrás a disposición expertos, empresarios e invitados de clase mundial de las mejores compañías en América Latina.
Este programa tiene una duración de 15 módulos presenciales de una semana. Vienen incluidos los viajes a los destinos mencionados, con derecho a certificación de cada una de las empresas que visiten en estos países.
Algunos de los temas que verás y que te harán un mejor profesional son: liderazgo y desarrollo de competencias (coaching ejecutivo), finanzas corporativas, negociación, sistemas de información, marketing digital y data ‘science’, persuasión e influencia, control gerencial y análisis político.

",,https://www.guiaacademica.com/noticias/posgrado/viaja-estudia-y-capacitate-con-un-executive-mba-5515?cid=AUT_CON_PUB-REP-ET-MBAEXEutm_source=eltiempo&utm_medium=cpm&utm_campaign=MBAEXE
"





ELN

02:25 p.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        


En el Cauca y en Norte de Santander ya han ocurrido varios hechos viol ...












carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        


Video muestra cómo se presenta el hurto en parqueadero público. Policí ...














Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        












Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        












Carnaval Barranquilla

10:46 a.m. 




                            ¡Llegó la Guacherna! Comparsa de exhabitantes de calle prende la rumba
                        









","
San Valentín y los memes que rompieron las redes esta semana
",https://www.eltiempo.com/vida/viajar/hoteles-para-celebrar-san-valentin-2020-segun-forbes-460854
"





carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        


Video muestra cómo se presenta el hurto en parqueadero público. Policí ...












Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        


El hecho ocurrió en la comuna 13. Alcalde Daniel Quintero lamentó la s ...














Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        












ELN

11:09 a.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        












Carnaval Barranquilla

10:46 a.m. 




                            ¡Llegó la Guacherna! Comparsa de exhabitantes de calle prende la rumba
                        









","
San Valentín y los memes que rompieron las redes esta semana
",https://www.eltiempo.com/mundo/mas-regiones/pueblos-fantasmas-alrededor-del-mundo-461686
"





Música

02:30 p.m. 




                            Paula Arenas representará a Colombia en Viña del Mar 2020
                        


'Buena para nada’ es la canción que llevará al festival. ...












ELN

02:25 p.m. 




                            Este es el balance del paro armado del Eln en algunos puntos del país
                        


En el Cauca y en Norte de Santander ya han ocurrido varios hechos viol ...














carro

12:49 p.m. 




                            Recuperan camioneta que fue robada en 30 segundos en Cali
                        












Homicidios en Medellín

12:29 p.m. 




                            'Siga robando': mensaje que le dejaron a hombre asesinado en Medellín
                        












Carnaval Barranquilla

11:59 a.m. 




                            1.200 policías cuidarán la noche de Guacherna en Barranquilla
                        









",Escasez de sangre en hospitales y bancos de Cali genera preocupación,https://www.eltiempo.com/colombia/cali/llamado-a-donar-sangre-en-cali-y-el-valle-del-cauca-461954
